"apgcode","occurrences"
"guntrue_395","3575"
"guntrue_1770","3572"
"guntrue_253","3570"
"guntrue_4560","3570"
"guntrue_2360","3569"
"guntrue_111","3564"
"guntrue_2244","3564"
"guntrue_3760","3564"
"guntrue_684","3564"
"guntrue_912","3564"
"guntrue_299","3550"
"guntrue_598","3550"
"guntrue_3672","3542"
"guntrue_4068","3542"
"guntrue_636","3538"
"guntrue_241","3536"
"guntrue_207","3528"
"guntrue_3726","3528"
"guntrue_1496","3526"
"guntrue_1974","3520"
"guntrue_3780","3520"
"guntrue_5418","3520"
"guntrue_9660","3520"
"guntrue_2904","3519"
"guntrue_5808","3519"
"guntrue_8712","3519"
"guntrue_109","3510"
"guntrue_483","3510"
"guntrue_4500","3500"
"guntrue_7802","3500"
"guntrue_443","3498"
"guntrue_159","3496"
"guntrue_3390","3496"
"guntrue_5000","3484"
"guntrue_4830","3481"
"guntrue_744","3481"
"guntrue_1150","3480"
"guntrue_3720","3480"
"guntrue_715","3480"
"guntrue_6400","3476"
"guntrue_190","3472"
"guntrue_203","3472"
"guntrue_3570","3472"
"guntrue_380","3472"
"guntrue_406","3472"
"guntrue_95","3472"
"guntrue_1134","3456"
"guntrue_1305","3456"
"guntrue_218","3456"
"guntrue_2610","3456"
"guntrue_381","3456"
"guntrue_428","3456"
"guntrue_436","3456"
"guntrue_1452","3450"
"guntrue_1632","3450"
"guntrue_3784","3450"
"guntrue_9200","3450"
"guntrue_232","3445"
"guntrue_464","3445"
"guntrue_1232","3440"
"guntrue_2500","3432"
"guntrue_2706","3431"
"guntrue_5670","3431"
"guntrue_2300","3422"
"guntrue_426","3417"
"guntrue_5328","3417"
"guntrue_371","3416"
"guntrue_4860","3416"
"guntrue_824","3416"
"guntrue_9720","3416"
"guntrue_1230","3402"
"guntrue_343","3402"
"guntrue_1180","3397"
"guntrue_2340","3393"
"guntrue_4680","3393"
"guntrue_5850","3381"
"guntrue_9856","3381"
"guntrue_345","3380"
"guntrue_7728","3380"
"guntrue_4950","3366"
"guntrue_1848","3363"
"guntrue_199","3363"
"guntrue_3696","3363"
"guntrue_398","3363"
"guntrue_3080","3360"
"guntrue_474","3360"
"guntrue_5146","3360"
"guntrue_7830","3358"
"guntrue_9180","3358"
"guntrue_124","3355"
"guntrue_318","3355"
"guntrue_3542","3355"
"guntrue_3102","3350"
"guntrue_8466","3350"
"guntrue_115","3348"
"guntrue_385","3348"
"guntrue_924","3348"
"guntrue_819","3344"
"guntrue_885","3344"
"guntrue_393","3339"
"guntrue_712","3339"
"guntrue_4400","3337"
"guntrue_592","3330"
"guntrue_6768","3330"
"guntrue_152","3328"
"guntrue_1748","3328"
"guntrue_3496","3328"
"guntrue_6992","3328"
"guntrue_7590","3328"
"guntrue_8000","3328"
"guntrue_3960","3318"
"guntrue_205","3315"
"guntrue_3750","3315"
"guntrue_410","3315"
"guntrue_438","3315"
"guntrue_4182","3312"
"guntrue_5676","3312"
"guntrue_590","3312"
"guntrue_164","3311"
"guntrue_8970","3304"
"guntrue_335","3300"
"guntrue_3432","3300"
"guntrue_804","3300"
"guntrue_412","3294"
"guntrue_93","3294"
"guntrue_6160","3290"
"guntrue_1419","3285"
"guntrue_1130","3280"
"guntrue_47","3280"
"guntrue_1012","3276"
"guntrue_3404","3276"
"guntrue_6808","3276"
"guntrue_4512","3264"
"guntrue_5166","3264"
"guntrue_9000","3264"
"guntrue_308","3256"
"guntrue_7140","3256"
"guntrue_1176","3248"
"guntrue_130","3248"
"guntrue_882","3248"
"guntrue_116","3245"
"guntrue_2820","3245"
"guntrue_4150","3245"
"guntrue_5640","3245"
"guntrue_1950","3243"
"guntrue_8448","3243"
"guntrue_603","3240"
"guntrue_4356","3234"
"guntrue_175","3224"
"guntrue_212","3224"
"guntrue_3588","3224"
"guntrue_4224","3224"
"guntrue_424","3224"
"guntrue_7176","3224"
"guntrue_1092","3216"
"guntrue_783","3216"
"guntrue_782","3213"
"guntrue_1935","3198"
"guntrue_4800","3195"
"guntrue_1375","3192"
"guntrue_2580","3192"
"guntrue_2484","3190"
"guntrue_588","3190"
"guntrue_9072","3190"
"guntrue_3150","3186"
"guntrue_3300","3186"
"guntrue_6600","3186"
"guntrue_2220","3185"
"guntrue_3330","3185"
"guntrue_4440","3185"
"guntrue_6016","3185"
"guntrue_1404","3180"
"guntrue_106","3174"
"guntrue_6336","3174"
"guntrue_976","3172"
"guntrue_228","3168"
"guntrue_2430","3168"
"guntrue_456","3168"
"guntrue_498","3168"
"guntrue_2250","3162"
"guntrue_301","3162"
"guntrue_1540","3150"
"guntrue_3864","3150"
"guntrue_249","3149"
"guntrue_195","3136"
"guntrue_3168","3136"
"guntrue_6912","3136"
"guntrue_191","3135"
"guntrue_382","3135"
"guntrue_1610","3132"
"guntrue_3220","3132"
"guntrue_6440","3132"
"guntrue_9360","3132"
"guntrue_186","3127"
"guntrue_2310","3127"
"guntrue_356","3127"
"guntrue_372","3127"
"guntrue_4620","3127"
"guntrue_4920","3127"
"guntrue_6930","3127"
"guntrue_89","3127"
"guntrue_9240","3127"
"guntrue_1872","3120"
"guntrue_5810","3120"
"guntrue_6120","3120"
"guntrue_8568","3120"
"guntrue_392","3116"
"guntrue_185","3111"
"guntrue_370","3111"
"guntrue_6000","3111"
"guntrue_58","3108"
"guntrue_918","3108"
"guntrue_6142","3105"
"guntrue_531","3096"
"guntrue_353","3087"
"guntrue_402","3087"
"guntrue_2714","3082"
"guntrue_4096","3082"
"guntrue_4554","3080"
"guntrue_770","3080"
"guntrue_945","3080"
"guntrue_78","3078"
"guntrue_3240","3074"
"guntrue_5040","3074"
"guntrue_8400","3074"
"guntrue_1215","3072"
"guntrue_4752","3072"
"guntrue_9504","3072"
"guntrue_3600","3068"
"guntrue_7200","3068"
"guntrue_5120","3060"
"guntrue_1692","3053"
"guntrue_342","3050"
"guntrue_2088","3038"
"guntrue_5888","3036"
"guntrue_1980","3025"
"guntrue_8064","3025"
"guntrue_1017","3024"
"guntrue_187","3024"
"guntrue_2048","3024"
"guntrue_2730","3024"
"guntrue_374","3024"
"guntrue_4048","3024"
"guntrue_2600","3016"
"guntrue_294","3016"
"guntrue_2550","3015"
"guntrue_678","3015"
"guntrue_7040","3015"
"guntrue_658","3008"
"guntrue_369","3000"
"guntrue_567","3000"
"guntrue_1053","2990"
"guntrue_178","2968"
"guntrue_585","2968"
"guntrue_82","2967"
"guntrue_2852","2964"
"guntrue_5704","2964"
"guntrue_8096","2961"
"guntrue_5952","2958"
"guntrue_7776","2958"
"guntrue_2952","2952"
"guntrue_2000","2948"
"guntrue_4000","2948"
"guntrue_565","2948"
"guntrue_2025","2940"
"guntrue_774","2940"
"guntrue_1144","2937"
"guntrue_286","2937"
"guntrue_429","2937"
"guntrue_572","2937"
"guntrue_1170","2926"
"guntrue_354","2926"
"guntrue_2538","2924"
"guntrue_183","2915"
"guntrue_366","2915"
"guntrue_5600","2915"
"guntrue_4200","2914"
"guntrue_1518","2912"
"guntrue_3036","2912"
"guntrue_5440","2912"
"guntrue_6072","2912"
"guntrue_1088","2900"
"guntrue_1240","2900"
"guntrue_765","2898"
"guntrue_260","2880"
"guntrue_2816","2880"
"guntrue_2822","2867"
"guntrue_122","2862"
"guntrue_244","2862"
"guntrue_2560","2862"
"guntrue_3328","2862"
"guntrue_488","2862"
"guntrue_3456","2860"
"guntrue_2970","2852"
"guntrue_1932","2850"
"guntrue_1242","2842"
"guntrue_4960","2842"
"guntrue_105","2838"
"guntrue_910","2835"
"guntrue_1620","2832"
"guntrue_6528","2832"
"guntrue_664","2820"
"guntrue_3200","2816"
"guntrue_98","2812"
"guntrue_1664","2808"
"guntrue_179","2808"
"guntrue_1188","2806"
"guntrue_2376","2806"
"guntrue_5184","2806"
"guntrue_9792","2806"
"guntrue_2400","2800"
"guntrue_708","2795"
"guntrue_4590","2793"
"guntrue_7440","2793"
"guntrue_9920","2793"
"guntrue_1224","2790"
"guntrue_148","2790"
"guntrue_2100","2790"
"guntrue_296","2790"
"guntrue_2520","2773"
"guntrue_3486","2772"
"guntrue_702","2772"
"guntrue_944","2760"
"guntrue_358","2754"
"guntrue_2656","2752"
"guntrue_3936","2752"
"guntrue_2256","2750"
"guntrue_1386","2745"
"guntrue_4600","2736"
"guntrue_1808","2730"
"guntrue_1880","2730"
"guntrue_903","2720"
"guntrue_3060","2714"
"guntrue_7920","2714"
"guntrue_1476","2706"
"guntrue_4482","2700"
"guntrue_1458","2688"
"guntrue_3360","2688"
"guntrue_7104","2680"
"guntrue_2480","2679"
"guntrue_6308","2679"
"guntrue_1044","2668"
"guntrue_1584","2668"
"guntrue_2200","2668"
"guntrue_53","2668"
"guntrue_2324","2665"
"guntrue_196","2660"
"guntrue_123","2652"
"guntrue_430","2652"
"guntrue_3384","2650"
"guntrue_435","2650"
"guntrue_2214","2646"
"guntrue_238","2646"
"guntrue_304","2646"
"guntrue_3984","2646"
"guntrue_7470","2646"
"guntrue_2112","2640"
"guntrue_1500","2632"
"guntrue_455","2623"
"guntrue_7296","2622"
"guntrue_2700","2601"
"guntrue_5400","2601"
"guntrue_1248","2600"
"guntrue_171","2600"
"guntrue_3744","2600"
"guntrue_6480","2585"
"guntrue_147","2584"
"guntrue_2944","2584"
"guntrue_2990","2576"
"guntrue_5920","2576"
"guntrue_8880","2576"
"guntrue_680","2574"
"guntrue_1456","2565"
"guntrue_1650","2565"
"guntrue_2912","2565"
"guntrue_1800","2562"
"guntrue_1968","2560"
"guntrue_295","2560"
"guntrue_616","2560"
"guntrue_620","2552"
"guntrue_1125","2550"
"guntrue_1392","2550"
"guntrue_3008","2550"
"guntrue_612","2544"
"guntrue_4320","2538"
"guntrue_546","2538"
"guntrue_1560","2537"
"guntrue_4814","2537"
"guntrue_1566","2530"
"guntrue_645","2528"
"guntrue_332","2520"
"guntrue_544","2520"
"guntrue_236","2508"
"guntrue_472","2508"
"guntrue_8640","2508"
"guntrue_3000","2499"
"guntrue_357","2499"
"guntrue_476","2499"
"guntrue_1806","2496"
"guntrue_4080","2496"
"guntrue_170","2494"
"guntrue_7138","2491"
"guntrue_756","2491"
"guntrue_904","2479"
"guntrue_9960","2479"
"guntrue_3264","2478"
"guntrue_470","2478"
"guntrue_870","2478"
"guntrue_37","2475"
"guntrue_4316","2470"
"guntrue_1410","2460"
"guntrue_550","2451"
"guntrue_860","2451"
"guntrue_1152","2450"
"guntrue_119","2450"
"guntrue_6210","2450"
"guntrue_405","2448"
"guntrue_5280","2444"
"guntrue_9936","2444"
"guntrue_35","2440"
"guntrue_2800","2438"
"guntrue_7680","2438"
"guntrue_306","2436"
"guntrue_1296","2430"
"guntrue_1376","2420"
"guntrue_1428","2420"
"guntrue_2960","2405"
"guntrue_1128","2401"
"guntrue_2720","2401"
"guntrue_1290","2400"
"guntrue_2760","2400"
"guntrue_261","2397"
"guntrue_3450","2397"
"guntrue_315","2394"
"guntrue_459","2394"
"guntrue_6640","2394"
"guntrue_1020","2392"
"guntrue_1024","2392"
"guntrue_1100","2392"
"guntrue_2040","2392"
"guntrue_5760","2385"
"guntrue_465","2378"
"guntrue_940","2378"
"guntrue_506","2376"
"guntrue_1530","2365"
"guntrue_3024","2365"
"guntrue_1260","2352"
"guntrue_1504","2352"
"guntrue_1992","2352"
"guntrue_3818","2352"
"guntrue_6240","2350"
"guntrue_8280","2350"
"guntrue_936","2350"
"guntrue_1350","2346"
"guntrue_4140","2346"
"guntrue_675","2346"
"guntrue_1400","2340"
"guntrue_4648","2340"
"guntrue_2346","2337"
"guntrue_570","2337"
"guntrue_2304","2332"
"guntrue_816","2322"
"guntrue_846","2322"
"guntrue_1728","2320"
"guntrue_118","2318"
"guntrue_143","2310"
"guntrue_1600","2310"
"guntrue_273","2310"
"guntrue_3648","2310"
"guntrue_666","2303"
"guntrue_888","2303"
"guntrue_452","2301"
"guntrue_1050","2295"
"guntrue_66","2295"
"guntrue_825","2295"
"guntrue_2024","2294"
"guntrue_1000","2288"
"guntrue_500","2288"
"guntrue_512","2288"
"guntrue_1944","2280"
"guntrue_201","2280"
"guntrue_49","2280"
"guntrue_1032","2279"
"guntrue_516","2279"
"guntrue_1080","2268"
"guntrue_166","2268"
"guntrue_258","2268"
"guntrue_4980","2268"
"guntrue_255","2263"
"guntrue_1360","2256"
"guntrue_6880","2256"
"guntrue_990","2256"
"guntrue_444","2254"
"guntrue_350","2236"
"guntrue_700","2236"
"guntrue_810","2236"
"guntrue_226","2220"
"guntrue_930","2220"
"guntrue_250","2214"
"guntrue_8832","2214"
"guntrue_1890","2208"
"guntrue_1280","2205"
"guntrue_1408","2205"
"guntrue_177","2204"
"guntrue_339","2204"
"guntrue_275","2193"
"guntrue_2898","2193"
"guntrue_310","2193"
"guntrue_696","2193"
"guntrue_750","2193"
"guntrue_387","2184"
"guntrue_114","2178"
"guntrue_5568","2166"
"guntrue_2576","2162"
"guntrue_1056","2160"
"guntrue_375","2160"
"guntrue_495","2160"
"guntrue_704","2160"
"guntrue_728","2160"
"guntrue_414","2156"
"guntrue_6960","2156"
"guntrue_9280","2156"
"guntrue_864","2150"
"guntrue_8256","2142"
"guntrue_448","2132"
"guntrue_460","2124"
"guntrue_1200","2120"
"guntrue_972","2120"
"guntrue_1380","2115"
"guntrue_800","2112"
"guntrue_1512","2107"
"guntrue_2016","2107"
"guntrue_2160","2107"
"guntrue_222","2107"
"guntrue_348","2107"
"guntrue_564","2107"
"guntrue_74","2107"
"guntrue_2208","2100"
"guntrue_900","2091"
"guntrue_828","2070"
"guntrue_4640","2068"
"guntrue_61","2068"
"guntrue_640","2067"
"guntrue_351","2065"
"guntrue_468","2065"
"guntrue_528","2058"
"guntrue_76","2058"
"guntrue_230","2040"
"guntrue_4992","2040"
"guntrue_648","2040"
"guntrue_984","2040"
"guntrue_9984","2040"
"guntrue_2320","2024"
"guntrue_594","2024"
"guntrue_714","2024"
"guntrue_1440","2021"
"guntrue_688","2021"
"guntrue_4480","2016"
"guntrue_752","2016"
"guntrue_792","2016"
"guntrue_4416","1998"
"guntrue_27","1980"
"guntrue_378","1980"
"guntrue_83","1980"
"guntrue_396","1978"
"guntrue_408","1968"
"guntrue_738","1968"
"guntrue_2240","1960"
"guntrue_7360","1960"
"guntrue_7488","1947"
"guntrue_1792","1944"
"guntrue_234","1938"
"guntrue_486","1938"
"guntrue_344","1935"
"guntrue_672","1925"
"guntrue_520","1924"
"guntrue_34","1922"
"guntrue_3440","1920"
"guntrue_492","1920"
"guntrue_3520","1911"
"guntrue_1472","1908"
"guntrue_832","1908"
"guntrue_4032","1904"
"guntrue_5376","1904"
"guntrue_966","1900"
"guntrue_1494","1890"
"guntrue_364","1890"
"guntrue_1320","1886"
"guntrue_522","1886"
"guntrue_660","1886"
"guntrue_1120","1880"
"guntrue_3680","1880"
"guntrue_5520","1880"
"guntrue_57","1880"
"guntrue_840","1880"
"guntrue_2640","1872"
"guntrue_33","1870"
"guntrue_272","1855"
"guntrue_182","1848"
"guntrue_189","1848"
"guntrue_3320","1848"
"guntrue_1840","1840"
"guntrue_198","1840"
"guntrue_390","1840"
"guntrue_440","1840"
"guntrue_2688","1836"
"guntrue_1288","1833"
"guntrue_1760","1833"
"guntrue_644","1833"
"guntrue_624","1820"
"guntrue_4160","1813"
"guntrue_1328","1806"
"guntrue_6256","1802"
"guntrue_420","1800"
"guntrue_510","1800"
"guntrue_400","1794"
"guntrue_59","1786"
"guntrue_276","1782"
"guntrue_4968","1782"
"guntrue_113","1776"
"guntrue_6624","1768"
"guntrue_156","1764"
"guntrue_1660","1764"
"guntrue_132","1763"
"guntrue_2080","1739"
"guntrue_2490","1734"
"guntrue_324","1734"
"guntrue_830","1728"
"guntrue_153","1722"
"guntrue_204","1722"
"guntrue_376","1720"
"guntrue_384","1716"
"guntrue_1104","1710"
"guntrue_135","1710"
"guntrue_256","1702"
"guntrue_282","1700"
"guntrue_2158","1692"
"guntrue_3120","1692"
"guntrue_85","1682"
"guntrue_155","1681"
"guntrue_1680","1680"
"guntrue_416","1680"
"guntrue_576","1680"
"guntrue_768","1680"
"guntrue_920","1680"
"guntrue_172","1677"
"guntrue_87","1666"
"guntrue_330","1656"
"guntrue_340","1653"
"guntrue_312","1650"
"guntrue_1162","1638"
"guntrue_450","1632"
"guntrue_252","1620"
"guntrue_224","1610"
"guntrue_225","1610"
"guntrue_432","1600"
"guntrue_600","1600"
"guntrue_102","1599"
"guntrue_880","1599"
"guntrue_129","1596"
"guntrue_174","1591"
"guntrue_188","1586"
"guntrue_86","1568"
"guntrue_270","1566"
"guntrue_220","1564"
"guntrue_1008","1560"
"guntrue_540","1560"
"guntrue_128","1554"
"guntrue_3840","1539"
"guntrue_736","1537"
"guntrue_352","1530"
"guntrue_2880","1512"
"guntrue_630","1512"
"guntrue_3312","1508"
"guntrue_336","1508"
"guntrue_246","1496"
"guntrue_1920","1485"
"guntrue_322","1472"
"guntrue_288","1457"
"guntrue_91","1452"
"guntrue_1564","1431"
"guntrue_3128","1431"
"guntrue_264","1428"
"guntrue_2070","1426"
"guntrue_280","1408"
"guntrue_1656","1404"
"guntrue_136","1400"
"guntrue_138","1400"
"guntrue_162","1400"
"guntrue_2496","1395"
"guntrue_720","1376"
"guntrue_368","1368"
"guntrue_780","1365"
"guntrue_300","1360"
"guntrue_320","1360"
"guntrue_140","1344"
"guntrue_165","1334"
"guntrue_480","1330"
"guntrue_960","1323"
"guntrue_896","1296"
"guntrue_200","1287"
"guntrue_68","1287"
"guntrue_504","1280"
"guntrue_160","1274"
"guntrue_176","1260"
"guntrue_1040","1258"
"guntrue_100","1248"
"guntrue_216","1248"
"guntrue_208","1230"
"guntrue_112","1225"
"guntrue_1344","1224"
"guntrue_108","1221"
"guntrue_180","1221"
"guntrue_110","1218"
"guntrue_117","1218"
"guntrue_210","1200"
"guntrue_96","1200"
"guntrue_20","1188"
"guntrue_44","1184"
"guntrue_126","1144"
"guntrue_22","1125"
"guntrue_92","1125"
"guntrue_552","1104"
"guntrue_240","1102"
"guntrue_51","1102"
"guntrue_150","1080"
"guntrue_64","1080"
"guntrue_690","1078"
"guntrue_32","1073"
"guntrue_192","1050"
"guntrue_184","1020"
"guntrue_63","1020"
"guntrue_560","1000"
"guntrue_15","992"
"guntrue_36","992"
"guntrue_21","972"
"guntrue_90","972"
"guntrue_168","966"
"guntrue_94","950"
"guntrue_360","920"
"guntrue_80","910"
"guntrue_144","903"
"guntrue_55","899"
"guntrue_56","899"
"guntrue_16","864"
"guntrue_104","861"
"guntrue_52","858"
"guntrue_75","858"
"guntrue_84","858"
"guntrue_72","837"
"guntrue_43","800"
"guntrue_45","792"
"guntrue_50","792"
"guntrue_88","783"
"guntrue_120","736"
"guntrue_42","736"
"guntrue_70","720"
"guntrue_28","713"
"guntrue_54","629"
"guntrue_60","575"
"guntrue_46","555"
"guntrue_40","513"
"guntrue_48","496"
"guntrue_25","484"
"guntrue_24","400"
"guntrue_30","324"
